name;label;top;left;height;width
462.png;4;1;29;20;8
463.png;2;23;78;53;22
463.png;1;16;105;53;19
464.png;5;12;33;20;13
464.png;10;5;42;20;14
465.png;2;2;12;12;4
465.png;7;2;16;12;9
465.png;3;2;25;12;7
465.png;1;2;31;12;6
466.png;1;8;43;51;14
466.png;5;1;57;51;26
467.png;3;7;89;111;45
467.png;5;9;130;111;62
468.png;8;4;28;27;19
469.png;2;8;31;36;20
469.png;2;5;49;36;20
470.png;2;11;56;38;14
470.png;1;13;67;38;12
471.png;5;1;38;48;30
471.png;5;1;86;48;33
472.png;3;4;18;17;7
472.png;9;3;25;17;8
473.png;4;9;41;49;26
473.png;1;9;66;49;20
474.png;2;4;18;15;6
474.png;3;4;27;15;5
474.png;6;4;33;15;7
474.png;7;4;40;15;7
475.png;1;31;81;48;26
475.png;10;24;106;48;26
475.png;6;18;128;48;30
476.png;1;2;15;14;4
476.png;9;3;22;14;7
476.png;8;4;33;14;7
476.png;3;3;44;14;8
477.png;3;32;2;31;23
477.png;1;25;26;31;17
477.png;10;17;41;31;21
477.png;6;7;63;31;22
478.png;3;2;12;13;6
478.png;2;2;17;13;6
479.png;3;4;36;40;20
479.png;10;1;59;40;20
480.png;2;6;33;28;11
480.png;8;8;43;28;9
480.png;6;4;51;28;9
481.png;5;17;130;31;17
481.png;8;18;146;31;18
481.png;3;17;164;31;16
482.png;1;3;20;24;7
482.png;5;3;27;24;10
482.png;1;3;34;24;6
482.png;4;3;40;24;10
483.png;2;1;20;26;10
483.png;5;1;30;26;9
484.png;1;8;26;23;12
484.png;1;9;40;23;10
484.png;3;8;52;23;12
485.png;3;40;39;20;9
485.png;10;44;49;20;9
485.png;3;42;57;20;10
486.png;1;26;79;42;29
486.png;9;30;107;42;18
487.png;4;18;55;30;15
488.png;9;28;91;58;30
488.png;7;20;119;58;27
489.png;4;4;16;19;12
490.png;4;15;48;51;22
490.png;1;6;67;51;20
491.png;2;1;13;13;7
492.png;3;12;45;25;13
493.png;6;5;33;35;23
494.png;1;8;35;29;11
494.png;3;8;42;29;10
494.png;8;8;48;29;12
495.png;3;8;49;48;37
495.png;7;8;87;48;29
496.png;7;5;38;36;14
496.png;1;6;54;36;10
497.png;4;86;134;43;29
497.png;1;86;164;43;16
497.png;10;86;180;43;23
498.png;1;4;34;36;15
498.png;1;10;51;36;15
499.png;1;15;62;53;8
499.png;5;13;75;53;19
500.png;6;21;74;43;27
500.png;6;20;102;43;24
500.png;10;19;126;43;25
501.png;5;7;84;56;18
501.png;8;8;100;56;22
502.png;8;5;24;17;8
502.png;10;3;30;17;9
503.png;1;12;58;37;16
503.png;9;13;69;37;26
503.png;2;17;90;37;23
504.png;9;12;58;45;16
504.png;8;10;76;45;18
505.png;2;5;33;32;21
505.png;7;8;65;32;21
506.png;3;35;186;73;35
506.png;7;37;217;73;35
506.png;10;35;253;73;42
507.png;8;12;53;35;19
508.png;1;23;63;43;10
508.png;10;23;72;43;17
508.png;1;17;88;43;12
508.png;10;15;99;43;18
509.png;2;20;68;55;37
509.png;8;13;113;55;39
509.png;4;12;157;55;39
510.png;7;8;28;17;9
510.png;7;7;36;17;10
511.png;4;9;43;36;15
511.png;10;12;57;36;14
512.png;4;7;44;58;31
512.png;6;6;76;58;30
513.png;1;5;27;18;8
513.png;2;5;34;18;8
513.png;4;5;42;18;9
514.png;2;5;39;42;25
514.png;7;5;65;42;22
515.png;3;55;125;64;38
515.png;3;55;154;64;40
516.png;1;2;20;20;11
516.png;1;3;33;20;10
517.png;1;6;28;25;8
517.png;1;7;37;25;10
518.png;4;29;105;62;31
518.png;1;23;132;62;25
519.png;1;2;18;21;10
519.png;10;2;30;21;9
520.png;1;1;14;20;12
520.png;4;2;25;20;11
520.png;1;1;35;20;14
521.png;2;10;59;47;26
522.png;2;8;33;28;14
522.png;3;9;46;28;14
523.png;2;5;23;22;12
524.png;6;6;26;22;11
525.png;6;4;20;18;9
525.png;3;3;30;18;9
526.png;4;12;31;28;19
526.png;8;10;48;28;13
527.png;3;1;13;20;10
527.png;8;1;23;20;7
528.png;6;8;69;36;23
528.png;4;23;89;36;19
528.png;5;33;108;36;23
529.png;1;7;23;24;8
529.png;9;4;32;24;8
529.png;7;2;40;24;8
530.png;3;18;107;27;18
530.png;1;19;123;27;12
531.png;4;5;41;47;29
532.png;2;8;57;46;29
532.png;4;8;91;46;22
532.png;2;16;115;46;16
532.png;1;17;135;46;17
533.png;3;7;44;51;29
533.png;3;6;72;51;32
534.png;5;43;112;103;71
534.png;10;52;175;103;69
535.png;5;5;24;19;9
535.png;1;4;37;19;4
536.png;1;3;17;14;6
536.png;9;2;23;14;8
536.png;1;2;31;14;4
537.png;4;3;22;22;11
538.png;5;6;37;30;14
538.png;1;7;54;30;12
539.png;1;22;88;32;11
539.png;1;26;101;32;14
539.png;7;23;113;32;18
540.png;1;9;40;24;8
540.png;10;12;48;24;12
541.png;1;4;25;27;7
541.png;2;3;33;27;7
542.png;7;2;19;22;13
543.png;3;1;18;23;11
543.png;1;1;31;23;7
543.png;6;1;36;23;12
544.png;1;9;39;30;11
544.png;6;8;51;30;20
544.png;4;7;73;30;17
545.png;1;17;68;54;20
545.png;7;17;86;54;26
546.png;1;23;94;53;23
546.png;4;24;117;53;36
546.png;4;20;153;53;36
547.png;3;7;41;34;24
547.png;3;7;62;34;23
548.png;3;10;45;25;19
548.png;10;12;65;25;20
549.png;4;1;35;37;13
549.png;7;2;49;37;12
550.png;3;5;35;34;12
550.png;1;6;47;34;5
551.png;2;21;110;68;25
552.png;1;55;96;33;15
552.png;10;53;108;33;15
552.png;7;52;121;33;15
553.png;8;3;20;20;8
553.png;1;4;28;20;5
554.png;6;10;37;43;28
555.png;1;19;63;31;9
555.png;3;17;71;31;12
555.png;5;19;82;31;19
556.png;2;8;2;24;13
556.png;7;8;17;24;15
557.png;1;24;46;34;14
557.png;2;28;57;34;17
558.png;4;8;33;25;17
559.png;2;7;29;27;11
559.png;6;7;45;27;11
560.png;3;15;46;40;20
560.png;3;9;61;40;23
560.png;4;4;82;40;17
561.png;2;3;23;24;9
561.png;9;3;31;24;11
562.png;1;15;55;40;10
562.png;2;15;64;40;10
562.png;2;15;74;40;14
563.png;6;3;22;18;8
563.png;1;4;28;18;8
564.png;1;11;80;70;25
564.png;10;12;100;70;29
565.png;5;13;37;28;15
566.png;2;2;21;20;10
566.png;3;4;32;20;12
567.png;2;1;15;11;6
567.png;3;1;22;11;8
567.png;3;1;30;11;4
567.png;4;1;35;11;8
568.png;1;14;45;24;10
568.png;6;12;53;24;14
568.png;6;13;67;24;10
569.png;1;5;18;20;11
569.png;4;4;30;20;14
570.png;3;9;51;59;34
570.png;6;10;88;59;32
571.png;1;1;18;21;6
571.png;5;1;23;21;10
572.png;3;4;19;17;8
572.png;1;5;27;17;7
573.png;7;42;86;38;26
573.png;1;39;107;38;20
574.png;1;15;48;20;10
574.png;2;14;57;20;12
574.png;1;13;69;20;8
575.png;3;2;16;17;6
575.png;9;1;22;17;5
576.png;2;6;32;31;12
576.png;8;7;50;31;16
576.png;1;10;69;31;8
577.png;2;1;16;13;7
578.png;7;3;29;33;14
579.png;1;6;22;14;6
579.png;5;5;29;14;9
579.png;5;5;36;14;9
579.png;4;5;45;14;9
580.png;2;4;47;47;23
580.png;2;7;65;47;23
581.png;1;1;15;18;5
581.png;4;1;21;18;7
582.png;1;9;43;18;6
582.png;8;9;50;18;8
582.png;3;10;58;18;8
583.png;9;9;40;37;24
583.png;2;9;64;37;23
584.png;2;1;24;28;11
585.png;2;18;113;96;42
585.png;8;27;155;96;34
586.png;4;13;52;49;15
586.png;10;11;66;49;15
587.png;7;8;36;33;20
588.png;9;1;20;27;19
589.png;7;3;27;23;9
589.png;9;6;36;23;11
590.png;4;4;17;15;7
590.png;1;4;25;15;6
591.png;4;23;17;45;20
591.png;3;18;30;45;26
592.png;4;3;30;32;14
592.png;6;5;46;32;12
593.png;2;2;14;13;6
594.png;9;8;24;23;8
594.png;1;8;34;23;8
595.png;1;4;20;12;4
595.png;3;5;26;12;5
596.png;2;4;20;21;11
596.png;8;2;30;21;13
597.png;1;20;65;41;16
597.png;10;16;94;41;21
597.png;2;19;126;41;27
598.png;6;40;99;35;26
598.png;8;24;123;35;27
598.png;3;14;149;35;26
599.png;3;6;37;39;17
599.png;1;8;63;39;13
600.png;1;7;23;24;9
600.png;10;6;33;24;13
601.png;2;15;45;40;19
601.png;6;12;64;40;17
602.png;1;3;38;36;9
602.png;1;1;52;36;11
603.png;2;1;16;17;8
603.png;3;1;24;17;11
604.png;4;12;52;45;24
604.png;3;12;77;45;22
605.png;2;8;29;21;15
605.png;3;8;45;21;16
605.png;4;9;61;21;18
606.png;2;2;24;24;15
606.png;9;1;37;24;13
606.png;6;3;49;24;14
607.png;8;4;24;28;17
607.png;3;4;41;28;13
608.png;8;5;31;28;17
609.png;1;9;30;18;6
609.png;2;9;34;18;6
610.png;2;1;15;18;7
610.png;2;1;21;18;8
610.png;10;1;29;18;8
611.png;2;23;60;37;26
611.png;9;21;82;37;20
611.png;1;11;103;37;15
611.png;10;11;116;37;25
612.png;4;23;93;74;39
612.png;9;25;142;74;38
613.png;4;9;31;16;7
613.png;7;9;39;16;8
613.png;3;8;47;16;9
614.png;2;18;86;34;15
614.png;6;19;107;34;17
614.png;6;19;130;34;18
615.png;5;3;26;21;10
616.png;7;6;45;49;30
617.png;2;18;53;32;18
617.png;8;18;73;32;18
618.png;3;62;127;39;24
618.png;2;55;144;39;26
618.png;6;62;170;39;18
619.png;3;6;55;56;38
620.png;4;16;65;54;30
620.png;6;13;97;54;28
621.png;6;1;28;36;20
621.png;10;2;51;36;17
622.png;3;4;21;23;10
622.png;3;2;30;23;9
623.png;9;37;133;62;35
624.png;2;11;40;27;18
624.png;1;12;58;27;14
624.png;1;11;71;27;11
624.png;8;10;81;27;16
625.png;2;5;30;29;14
625.png;5;8;40;29;11
626.png;6;26;70;45;26
626.png;5;21;89;45;33
626.png;8;12;119;45;24
627.png;2;4;32;35;17
627.png;4;3;45;35;18
628.png;1;1;22;25;12
628.png;6;2;37;25;12
629.png;2;27;147;21;11
629.png;3;24;151;21;11
629.png;4;23;158;21;12
630.png;8;5;23;20;11
631.png;1;13;59;52;26
631.png;9;5;81;52;33
632.png;6;1;26;24;16
633.png;1;12;32;18;8
633.png;7;13;39;18;9
633.png;4;13;48;18;11
634.png;5;19;63;27;14
634.png;8;22;81;27;12
634.png;8;22;93;27;26
635.png;5;2;32;26;14
636.png;1;3;13;11;3
636.png;1;3;17;11;3
636.png;5;2;22;11;6
637.png;1;5;26;29;12
637.png;5;5;37;29;11
637.png;10;5;46;29;14
638.png;4;5;30;28;14
638.png;7;6;45;28;16
639.png;4;11;52;50;26
639.png;5;13;77;50;19
640.png;2;5;28;27;19
641.png;1;7;38;39;11
641.png;5;7;47;39;13
641.png;4;7;59;39;15
642.png;9;4;27;25;9
642.png;1;5;34;25;8
643.png;1;8;48;38;9
643.png;5;9;53;38;10
643.png;10;11;60;38;9
644.png;4;15;88;74;30
644.png;7;18;110;74;32
645.png;2;15;68;50;25
645.png;4;30;93;50;28
646.png;4;14;92;104;65
646.png;1;10;156;104;53
647.png;2;2;14;18;11
647.png;5;2;25;18;9
648.png;4;14;58;50;24
648.png;10;14;79;50;21
649.png;9;32;59;30;23
649.png;5;34;81;30;17
649.png;4;31;99;30;18
650.png;5;5;33;29;14
650.png;7;6;52;29;11
651.png;5;3;32;29;9
651.png;3;6;41;29;10
652.png;4;5;45;43;22
652.png;8;5;66;43;25
653.png;1;14;49;26;11
653.png;4;13;55;26;14
653.png;4;13;67;26;14
653.png;4;14;80;26;13
654.png;6;6;70;66;34
654.png;4;9;102;66;37
654.png;6;11;138;66;44
655.png;5;30;198;50;38
655.png;6;38;245;50;34
656.png;5;16;54;21;10
656.png;2;18;64;21;11
656.png;3;16;75;21;10
657.png;5;4;29;24;11
657.png;10;7;41;24;10
658.png;2;1;12;16;9
658.png;5;3;20;16;6
658.png;10;2;27;16;8
659.png;8;16;81;62;57
660.png;2;2;13;11;8
660.png;4;3;21;11;5
660.png;2;3;26;11;6
661.png;8;15;7;50;29
661.png;7;18;33;50;26
662.png;2;5;36;37;15
662.png;2;7;51;37;17
663.png;4;14;47;22;13
663.png;2;14;61;22;14
663.png;5;13;75;22;14
664.png;5;7;42;35;16
664.png;3;3;59;35;13
664.png;4;8;71;35;15
665.png;1;1;20;24;8
665.png;6;2;28;24;11
665.png;4;4;37;24;14
666.png;1;16;55;53;29
666.png;8;11;81;53;29
667.png;7;15;48;32;11
667.png;2;10;62;32;13
668.png;3;3;19;20;9
668.png;6;3;27;20;10
669.png;1;3;32;37;12
669.png;1;3;45;37;12
669.png;4;4;56;37;18
670.png;1;5;31;27;7
670.png;2;4;37;27;10
670.png;1;4;45;27;9
671.png;1;25;54;28;10
671.png;1;19;65;28;10
671.png;9;12;75;28;16
672.png;3;1;18;19;9
672.png;3;1;27;19;9
673.png;5;1;26;31;14
673.png;5;2;41;31;12
674.png;1;5;27;23;7
674.png;5;3;36;23;14
675.png;3;3;36;45;28
675.png;6;5;61;45;28
676.png;1;16;59;60;29
676.png;6;13;89;60;36
676.png;2;13;128;60;33
677.png;6;1;22;19;10
677.png;3;2;31;19;10
678.png;1;11;48;42;14
678.png;1;8;65;42;11
678.png;4;7;75;42;20
679.png;1;8;42;38;13
679.png;10;11;55;38;17
680.png;1;11;35;20;7
680.png;1;10;42;20;8
680.png;5;10;49;20;11
681.png;7;7;8;59;26
682.png;4;4;21;24;10
682.png;9;5;29;24;10
683.png;1;5;32;31;15
684.png;2;9;39;37;9
684.png;5;7;49;37;16
685.png;2;1;19;20;14
685.png;1;2;31;20;10
686.png;1;15;50;46;18
686.png;5;15;64;46;17
686.png;4;10;79;46;23
687.png;1;7;22;13;5
687.png;1;7;27;13;5
688.png;1;9;47;45;17
688.png;5;11;62;45;23
689.png;7;68;217;54;34
689.png;1;50;233;54;39
689.png;3;35;261;54;32
690.png;1;4;29;25;11
690.png;9;7;42;25;12
690.png;8;8;58;25;12
691.png;5;5;24;33;17
691.png;5;1;40;33;17
692.png;3;10;46;37;23
692.png;5;12;70;37;21
693.png;2;13;72;82;41
693.png;2;9;111;82;45
694.png;7;4;27;30;12
694.png;2;1;38;30;14
695.png;5;5;27;21;8
695.png;8;6;36;21;8
696.png;1;9;48;26;12
696.png;9;9;62;26;17
697.png;1;15;67;89;39
697.png;7;9;105;89;38
698.png;1;51;131;38;15
698.png;10;49;143;38;18
698.png;4;48;157;38;17
698.png;4;47;170;38;19
699.png;9;10;38;27;12
699.png;8;9;49;27;11
700.png;1;13;46;27;9
701.png;1;5;38;37;12
702.png;7;3;29;31;12
703.png;5;4;31;29;17
703.png;3;3;51;29;20
704.png;10;4;29;31;18
704.png;4;8;38;31;16
704.png;8;14;49;31;14
705.png;2;5;21;21;10
705.png;9;4;32;21;11
706.png;2;1;20;21;8
706.png;10;1;27;21;10
706.png;4;1;36;21;7
707.png;9;12;48;28;15
707.png;10;12;62;28;16
708.png;2;23;99;63;33
708.png;5;27;133;63;36
708.png;10;30;168;63;30
709.png;1;22;82;54;19
709.png;6;23;101;54;25
709.png;1;19;125;54;17
710.png;10;50;104;39;18
710.png;10;44;132;39;24
711.png;7;4;31;42;30
712.png;4;8;49;47;30
713.png;4;1;16;15;6
713.png;8;2;23;15;6
714.png;3;19;80;42;24
714.png;10;20;101;42;26
715.png;2;10;21;14;6
715.png;9;9;28;14;6
716.png;5;4;19;17;8
716.png;1;5;27;17;6
717.png;2;8;28;24;13
718.png;3;44;120;39;25
718.png;8;34;144;39;29
718.png;5;35;173;39;22
719.png;7;8;25;15;7
719.png;2;8;30;15;10
720.png;4;6;32;29;18
721.png;3;3;37;38;20
722.png;4;26;66;29;16
722.png;3;23;73;29;18
722.png;7;19;83;29;19
723.png;1;3;22;16;6
723.png;6;3;28;16;7
724.png;2;57;-1;108;44
724.png;7;60;41;108;45
725.png;1;9;32;25;6
725.png;5;10;38;25;5
725.png;8;11;46;25;7
726.png;6;49;136;75;54
726.png;8;59;189;75;40
727.png;1;2;21;24;9
727.png;1;5;32;24;9
727.png;4;1;42;24;12
728.png;9;7;3;18;8
729.png;1;17;58;35;13
729.png;8;15;74;35;23
730.png;2;8;60;38;17
730.png;6;11;80;38;21
730.png;4;14;98;38;19
731.png;2;2;22;25;11
731.png;2;2;34;25;11
731.png;6;1;47;25;13
731.png;7;1;60;25;12
732.png;1;6;36;33;17
732.png;3;10;55;33;18
733.png;5;9;47;55;35
733.png;6;9;75;55;33
734.png;4;1;17;18;10
735.png;7;6;44;39;15
735.png;3;6;56;39;17
736.png;1;3;19;18;8
736.png;6;4;29;18;8
736.png;3;3;40;18;11
737.png;2;10;39;33;12
737.png;4;13;52;33;12
738.png;6;20;83;79;39
738.png;7;25;120;79;38
739.png;8;12;60;44;18
739.png;5;12;80;44;19
740.png;8;2;13;16;8
740.png;1;2;22;16;5
741.png;9;16;42;21;15
741.png;2;19;53;21;13
742.png;3;7;26;22;10
742.png;5;10;34;22;6
742.png;5;9;39;22;8
743.png;1;2;20;19;4
744.png;3;12;35;35;20
744.png;6;9;56;35;18
745.png;1;8;49;57;22
745.png;5;7;67;57;34
746.png;7;2;15;16;8
746.png;2;2;23;16;9
747.png;4;5;47;42;20
747.png;4;17;67;42;17
748.png;1;38;102;34;21
748.png;10;37;121;34;23
749.png;6;20;148;37;26
749.png;10;22;171;37;25
749.png;10;22;195;37;24
749.png;10;24;219;37;24
750.png;4;73;150;31;12
750.png;3;67;156;31;27
751.png;6;7;34;26;9
752.png;3;15;36;25;15
752.png;3;15;50;25;16
753.png;1;8;34;26;11
753.png;6;8;45;26;12
754.png;6;12;47;48;29
755.png;3;13;41;19;9
755.png;2;15;50;19;9
755.png;1;15;59;19;7
756.png;1;20;83;64;26
757.png;1;7;36;32;10
757.png;1;9;49;32;11
758.png;1;25;99;40;15
758.png;8;25;117;40;9
758.png;1;28;124;40;21
759.png;1;4;23;25;13
759.png;5;3;33;25;18
760.png;1;9;29;17;8
761.png;2;5;37;42;17
761.png;4;6;55;42;17
762.png;3;14;59;32;16
763.png;9;8;29;21;17
763.png;6;9;49;21;17
763.png;6;7;68;21;15
764.png;6;14;78;76;23
764.png;7;15;105;76;27
765.png;5;7;27;21;12
765.png;8;7;38;21;12
766.png;1;6;31;31;14
766.png;3;6;44;31;14
766.png;5;6;56;31;17
766.png;4;4;70;31;18
767.png;4;5;36;37;16
767.png;9;4;49;37;15
768.png;2;5;27;17;10
768.png;8;6;35;17;8
769.png;3;1;16;16;7
770.png;2;3;17;17;10
770.png;5;2;25;17;8
770.png;8;2;33;17;9
771.png;5;4;26;25;7
772.png;3;5;22;17;8
773.png;5;2;20;20;10
773.png;4;2;30;20;13
774.png;2;1;18;17;10
774.png;1;1;30;17;5
775.png;3;1;31;33;18
775.png;3;2;47;33;14
776.png;6;140;166;65;31
776.png;8;134;196;65;23
776.png;10;121;217;65;21
777.png;6;5;25;17;10
777.png;2;4;36;17;11
778.png;9;1;30;34;20
778.png;7;2;47;34;22
779.png;5;4;19;21;9
779.png;4;5;31;21;8
780.png;2;6;55;58;38
780.png;1;7;92;58;21
781.png;9;2;26;26;14
781.png;9;6;42;26;14
782.png;2;3;16;13;8
782.png;4;2;24;13;7
782.png;7;1;30;13;6
782.png;5;1;36;13;10
783.png;5;18;43;30;15
783.png;5;18;57;30;12
784.png;1;4;21;16;6
784.png;9;4;29;16;7
785.png;2;11;50;37;17
785.png;3;15;69;37;17
785.png;3;19;90;37;16
786.png;7;28;138;127;62
786.png;2;23;213;127;70
787.png;8;8;40;46;24
787.png;2;8;61;46;25
788.png;1;33;105;70;25
788.png;2;21;140;70;51
788.png;4;27;193;70;51
789.png;5;9;36;29;11
789.png;8;6;46;29;11
790.png;6;4;27;27;8
790.png;6;4;35;27;9
791.png;9;5;37;35;21
792.png;4;11;49;38;20
792.png;3;12;67;38;21
792.png;7;12;86;38;21
793.png;4;4;26;26;12
793.png;10;2;34;26;15
794.png;4;3;5;31;19
794.png;8;2;25;31;19
795.png;5;15;45;26;12
795.png;5;13;58;26;12
796.png;6;2;20;18;9
796.png;2;3;30;18;9
797.png;9;1;30;32;29
798.png;1;8;35;28;9
798.png;7;7;42;28;10
798.png;1;6;53;28;10
799.png;1;9;41;32;6
799.png;3;6;51;32;13
799.png;7;11;62;32;9
800.png;5;1;28;32;13
800.png;4;1;40;32;11
801.png;1;1;12;12;5
801.png;9;1;21;12;6
802.png;1;5;29;28;11
802.png;5;5;37;28;14
802.png;4;2;48;28;16
803.png;1;1;22;31;9
803.png;4;1;32;31;9
804.png;1;1;17;17;4
804.png;3;1;20;17;10
805.png;7;12;49;33;18
805.png;1;16;61;33;15
806.png;1;6;24;18;6
806.png;8;6;30;18;6
806.png;8;6;37;18;8
807.png;7;6;32;34;17
807.png;6;8;52;34;19
808.png;3;3;30;33;21
808.png;4;4;48;33;19
808.png;9;2;66;33;18
809.png;2;1;21;25;13
809.png;10;1;34;25;14
810.png;1;5;34;28;7
810.png;10;5;42;28;16
811.png;4;6;19;14;5
811.png;1;5;24;14;5
812.png;2;4;31;36;17
812.png;7;6;46;36;20
813.png;3;15;34;25;14
813.png;6;15;45;25;10
813.png;5;12;55;25;13
814.png;3;4;21;15;9
815.png;6;13;5;81;36
815.png;2;9;46;81;40
816.png;5;14;45;30;18
816.png;5;12;66;30;13
816.png;3;14;80;30;15
817.png;4;19;55;29;12
817.png;5;21;68;29;11
818.png;2;6;23;20;10
818.png;9;7;32;20;8
819.png;9;13;28;30;13
819.png;2;11;50;30;13
820.png;1;11;41;48;17
820.png;7;13;58;48;17
821.png;1;4;20;22;8
821.png;9;3;25;22;12
822.png;6;13;44;32;17
822.png;7;18;60;32;21
823.png;8;12;58;39;20
823.png;3;10;81;39;19
824.png;5;3;22;24;11
824.png;3;2;34;24;10
824.png;1;2;45;24;6
825.png;1;7;38;36;10
825.png;3;11;50;36;13
826.png;3;6;32;25;15
827.png;6;17;65;52;45
828.png;1;22;65;43;18
828.png;10;23;83;43;22
829.png;7;10;51;48;13
829.png;10;10;64;48;16
830.png;2;2;36;41;18
830.png;5;2;51;41;17
830.png;7;7;68;41;20
831.png;6;4;21;20;9
831.png;8;2;28;20;10
832.png;2;8;23;22;11
832.png;5;7;36;22;11
832.png;10;6;49;22;12
832.png;10;6;63;22;12
833.png;2;1;16;14;8
834.png;1;7;36;32;13
834.png;5;5;48;32;11
835.png;1;8;33;23;4
835.png;5;7;39;23;8
835.png;8;6;51;23;7
836.png;6;29;155;155;107
836.png;1;41;247;155;85
837.png;3;3;48;66;36
837.png;8;3;88;66;32
838.png;2;5;18;13;8
838.png;8;5;26;13;8
838.png;3;4;35;13;6
838.png;7;4;42;13;6
839.png;4;32;150;39;21
839.png;9;33;171;39;21
840.png;4;29;99;59;32
840.png;2;24;123;59;40
841.png;7;5;27;22;11
841.png;5;5;40;22;13
842.png;1;11;52;34;17
842.png;1;8;67;34;18
843.png;5;10;39;40;26
843.png;8;3;64;40;23
844.png;6;14;33;25;11
844.png;10;13;42;25;12
845.png;3;5;24;20;9
845.png;2;5;33;20;9
846.png;4;21;71;70;43
846.png;7;7;112;70;34
847.png;4;4;25;18;7
847.png;2;6;33;18;9
848.png;3;37;101;58;37
848.png;7;33;132;58;30
849.png;6;7;52;54;41
849.png;10;6;94;54;38
850.png;4;4;34;36;14
850.png;10;5;48;36;14
851.png;4;7;31;24;14
851.png;1;6;48;24;7
852.png;1;50;66;30;22
852.png;1;34;76;30;24
852.png;9;21;93;30;27
853.png;1;9;40;33;11
853.png;3;11;52;33;14
854.png;2;9;38;29;14
854.png;7;9;50;29;13
855.png;1;6;33;31;13
855.png;10;8;46;31;11
855.png;9;8;55;31;8
856.png;1;11;43;30;12
856.png;7;11;58;30;11
856.png;8;7;68;30;10
857.png;8;21;58;31;18
857.png;3;12;73;31;21
858.png;4;6;24;19;7
858.png;5;5;32;19;7
859.png;2;1;15;18;5
859.png;7;1;20;18;4
860.png;2;6;31;29;11
861.png;5;10;32;18;8
861.png;1;12;40;18;7
862.png;1;4;24;20;6
862.png;5;5;31;20;9
863.png;1;6;43;34;13
863.png;10;6;55;34;19
863.png;8;8;72;34;18
864.png;2;2;35;40;33
865.png;2;6;31;25;10
865.png;9;7;42;25;9
865.png;10;8;52;25;7
866.png;1;16;74;58;27
866.png;6;21;103;58;29
866.png;10;24;131;58;29
867.png;2;4;1;15;5
867.png;6;4;8;15;5
867.png;5;4;17;15;6
868.png;5;3;21;23;8
868.png;10;4;29;23;7
869.png;1;12;38;19;5
869.png;1;14;43;19;7
869.png;9;13;48;19;8
870.png;2;7;27;25;11
870.png;3;6;37;25;11
870.png;1;9;47;25;10
871.png;5;2;15;16;7
871.png;7;3;20;16;6
872.png;6;5;29;25;12
873.png;7;12;61;56;26
873.png;4;13;81;56;19
873.png;5;13;97;56;27
874.png;1;4;33;30;8
874.png;5;6;42;30;13
875.png;1;4;29;25;11
875.png;5;3;41;25;12
875.png;7;5;52;25;10
876.png;3;45;111;27;8
876.png;5;45;120;27;7
876.png;8;45;128;27;9
877.png;9;57;115;46;26
877.png;4;58;140;46;30
878.png;5;45;68;40;28
878.png;4;27;93;40;19
878.png;3;16;103;40;30
879.png;2;3;22;24;13
879.png;7;3;34;24;13
880.png;3;9;27;24;11
880.png;3;5;37;24;15
880.png;1;5;50;24;11
880.png;5;6;60;24;16
881.png;2;8;30;23;10
881.png;9;8;40;23;8
882.png;5;23;67;48;26
882.png;10;22;94;48;28
883.png;1;4;19;15;5
883.png;2;4;25;15;7
884.png;1;7;33;34;15
884.png;9;8;45;34;16
885.png;3;8;36;35;21
885.png;9;6;58;35;21
886.png;2;1;20;18;6
886.png;4;1;27;18;8
887.png;1;8;31;27;8
887.png;1;7;41;27;9
888.png;2;6;29;31;16
889.png;6;7;30;16;6
889.png;10;8;37;16;8
890.png;1;14;51;32;12
890.png;4;14;63;32;12
890.png;4;11;74;32;18
891.png;5;14;40;26;14
891.png;7;10;53;26;14
892.png;3;5;24;18;8
892.png;3;4;32;18;9
893.png;2;4;21;17;5
893.png;8;5;27;17;6
894.png;4;5;26;21;10
894.png;9;4;38;21;10
895.png;1;10;32;21;8
895.png;6;10;37;21;8
895.png;4;9;44;21;10
896.png;1;2;21;22;8
896.png;5;1;27;22;14
897.png;2;3;32;40;17
897.png;3;4;48;40;22
898.png;1;12;45;33;10
898.png;8;12;51;33;13
899.png;6;28;81;49;24
899.png;5;20;101;49;25
900.png;1;18;90;68;27
900.png;4;15;117;68;48
900.png;9;22;159;68;44
901.png;1;3;27;25;10
901.png;4;5;38;25;14
902.png;7;11;46;37;18
902.png;10;12;61;37;15
903.png;1;9;32;23;13
903.png;5;9;49;23;17
903.png;9;8;67;23;17
904.png;4;14;33;16;8
904.png;1;15;41;16;7
904.png;10;15;47;16;10
905.png;8;7;10;53;31
905.png;9;8;40;53;32
906.png;9;10;40;38;9
907.png;3;6;28;27;10
907.png;4;5;37;27;9
908.png;3;6;23;19;10
908.png;2;6;33;19;11
909.png;4;9;48;37;20
909.png;7;9;64;37;19
910.png;4;9;26;12;5
910.png;5;9;32;12;6
911.png;1;2;23;24;10
911.png;5;3;32;24;14
912.png;1;16;60;22;11
912.png;2;16;67;22;15
912.png;1;15;80;22;10
913.png;6;12;79;82;47
913.png;8;9;122;82;43
914.png;4;9;38;31;16
914.png;1;6;55;31;10
915.png;2;5;26;24;14
915.png;9;5;40;24;13
916.png;5;3;22;19;8
917.png;6;6;24;11;6
918.png;2;38;79;34;25
918.png;9;31;103;34;22
918.png;1;23;118;34;28
919.png;1;11;43;32;11
919.png;5;9;53;32;11
920.png;2;7;36;35;18
